  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:49 ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001100464 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,8 ; 2,29 ; 0,1083333 ; 0,03942261 ; 14,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001100464 ; 3574661065427 ; DCH CRISTE MARINE ; LPM DOUCHE CRISTE MARINE ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,29 ; 1,91 ; 0,2 ; 1,000 ; UVC ; 1,8 ; 2,29 ; 0,1083333 ; 0,03942261 ; 14,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000002693316 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,6 ; 4,58 ; 0,2166667 ; 0,03942261 ; 14,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000002693316 ; 3574661254494 ; 250ML DOUCHE BONHE ; DOUCHE BONHEUR COCO 250ML ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,29 ; 1,91 ; 0,2 ; 2,000 ; UVC ; 3,6 ; 4,58 ; 0,2166667 ; 0,03942261 ; 14,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000003562255 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,94 ; 7,18 ; 0,04333333 ; 0,005029403 ; 18,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000003562255 ; 3574661568867 ; 250ML DCHE ROSE BI ; 250ML DCHE ROSE BIO LPM ; LE PT MARS ; JOHNSON JOHNSON SANT ; 2,97 ; 3,59 ; 2,99 ; 0,2 ; 2,000 ; UVC ; 5,94 ; 7,18 ; 0,04333333 ; 0,005029403 ; 18,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001252605 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,6 ; 4,58 ; 0,2166667 ; 0,03942261 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001252605 ; 3574661578224 ; 250ML DCH LILA LPM ; 250ML DOUCHE LILAS LPM ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,29 ; 1,91 ; 0,2 ; 2,000 ; UVC ; 3,6 ; 4,58 ; 0,2166667 ; 0,03942261 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001162540 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 7,2 ; 9,16 ; 0,4333333 ; 0,03942261 ; 25,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001162540 ; 3574661578453 ; 250ML DCH MAND LPM ; 250ML DCH MANDAR CITR.VER ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,29 ; 1,91 ; 0,2 ; 4,000 ; UVC ; 7,2 ; 9,16 ; 0,4333333 ; 0,03942261 ; 25,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004033407 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 13,32 ; 14,97 ; -0,845 ; -0,04703852 ; 19,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004033407 ; 3574661653594 ; 650MLDCH AMAND LPM ; 650ML DCHE ED AMANDE DOUC ; LE PT MARS ; JOHNSON JOHNSON SANT ; 4,44 ; 4,99 ; 4,16 ; 0,2 ; 3,000 ; UVC ; 13,32 ; 14,97 ; -0,845 ; -0,04703852 ; 19,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004113744 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 7,2 ; 8,76 ; 0,1 ; 0,009512938 ; 9,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004113744 ; 3574661699493 ; 250ML DOUCHE ED MO ; 250ML DOUCHE ED MONOI LPM ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,19 ; 1,83 ; 0,2 ; 4,000 ; UVC ; 7,2 ; 8,76 ; 0,1 ; 0,009512938 ; 9,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004113745 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,8 ; 2,19 ; 0,025 ; 0,009512938 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004113745 ; 3574661699622 ; 250ML DCHE MANG PA ; 250ML DCHE MANG PASSION L ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,19 ; 1,83 ; 0,2 ; 1,000 ; UVC ; 1,8 ; 2,19 ; 0,025 ; 0,009512938 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011905 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 10,8 ; 13,5 ; 0,45 ; 0,02777778 ; 20,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011905 ; 3574661700526 ; 250 ML DCH ED VANI ; 250 ML DCH ED VANILLE LPM ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,25 ; 1,88 ; 0,2 ; 6,000 ; UVC ; 10,8 ; 13,5 ; 0,45 ; 0,02777778 ; 20,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001133253 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,8 ; 2,25 ; 0,075 ; 0,02777778 ; 22,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001133253 ; 3574661700823 ; 250ML DCH ED FLEUR ; 250ML DCH ED FLEUR ORANGE ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,25 ; 1,88 ; 0,2 ; 1,000 ; UVC ; 1,8 ; 2,25 ; 0,075 ; 0,02777778 ; 22,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011942 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 9 ; 10,78 ; -0,01666667 ; -0,001288394 ; 22,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011942 ; 3574661700892 ; LPM DCH EXTR DX AM ; LPM DCH EXTR DX AMANDE DC ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,25 ; 1,88 ; 0,2 ; 5,000 ; UVC ; 9 ; 10,78 ; -0,01666667 ; -0,001288394 ; 22,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011902 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 5,4 ; 6,75 ; 0,225 ; 0,02777778 ; 29,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011902 ; 3574661700953 ; LPM DOUCHE EXTRA D ; LPM DOUCHE EXTRA DX LAIT ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,25 ; 1,88 ; 0,2 ; 3,000 ; UVC ; 5,4 ; 6,75 ; 0,225 ; 0,02777778 ; 29,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011904 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 5,4 ; 6,75 ; 0,225 ; 0,02777778 ; 25,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011904 ; 3574661701240 ; 250ML DCHE PECHE/N ; 250ML DCHE PECHE/NECT BIO ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,25 ; 1,88 ; 0,2 ; 3,000 ; UVC ; 5,4 ; 6,75 ; 0,225 ; 0,02777778 ; 25,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011903 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,6 ; 4,5 ; 0,15 ; 0,02777778 ; 17,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001011903 ; 3574661701370 ; 250ML LPM DCHE VER ; 250ML LPM DCHE VERV/CITRO ; LE PT MARS ; JOHNSON JOHNSON SANT ; 1,8 ; 2,25 ; 1,88 ; 0,2 ; 2,000 ; UVC ; 3,6 ; 4,5 ; 0,15 ; 0,02777778 ; 17,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000002633494 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 6,84 ; 8,67 ; 0,385 ; 0,037005 ; 0,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000002633494 ; 3600551053677 ; 300ML DCHE BAHIA M ; 300ML DCHE BAHIA MONOI US ; USHUAIA ; IMT HOLLANDE ; 2,28 ; 2,89 ; 2,41 ; 0,2 ; 3,000 ; UVC ; 6,84 ; 8,67 ; 0,385 ; 0,037005 ; 0,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004090761 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 8,04 ; 11,07 ; 1,185 ; 0,08920506 ; 105,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004090761 ; 3600551125244 ; CADUM DCH HYP 400M ; CADUM DCH HYPOALLER 400ML ; CADUM ; L OREAL FRANCE ; 2,68 ; 3,69 ; 3,08 ; 0,2 ; 3,000 ; UVC ; 8,04 ; 11,07 ; 1,185 ; 0,08920506 ; 105,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000003193833 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 8,04 ; 9,87 ; 0,185 ; 0,01561972 ; 20,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000003193833 ; 3600551132150 ; CADUM DCH MILKY AM ; CADUM DCH MILKY AMANDE B4 ; CADUM ; L OREAL FRANCE ; 2,68 ; 3,29 ; 2,74 ; 0,2 ; 3,000 ; UVC ; 8,04 ; 9,87 ; 0,185 ; 0,01561972 ; 20,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004266982 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 18,76 ; 23,03 ; 0,4316667 ; 0,01561972 ; 19,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000004266982 ; 3600551132204 ; CADUM DCH VELOURS ; CADUM DCH VELOURS COTON B ; CADUM ; L OREAL FRANCE ; 2,68 ; 3,29 ; 2,74 ; 0,2 ; 7,000 ; UVC ; 18,76 ; 23,03 ; 0,4316667 ; 0,01561972 ; 19,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001003253 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,22 ; 4,38 ; 0,43 ; 0,08181126 ; 16,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001003253 ; 3600551132860 ; DOP  AMANDE REGION ; DOUCEURS REGIONS 290ML AM ; DOP ; L OREAL FRANCE ; 1,61 ; 2,19 ; 1,83 ; 0,2 ; 2,000 ; UVC ; 3,22 ; 4,38 ; 0,43 ; 0,08181126 ; 16,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001003235 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 4,83 ; 6,57 ; 0,645 ; 0,08181126 ; 15,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 002 ; DOUCHES FRAICHEURS ; 003 ; 0000001003235 ; 3600551132877 ; DOUCEURS REGIONS 2 ; DOUCEURS REGIONS 290MLLAI ; DOP ; L OREAL FRANCE ; 1,61 ; 2,19 ; 1,83 ; 0,2 ; 3,000 ; UVC ; 4,83 ; 6,57 ; 0,645 ; 0,08181126 ; 15,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ;  ; 34 ; 36 ;  ;  ;  ;  ;  ;  ;  ;  ; 95,000 ;  ; 291,29 ; 356,52 ; 5,81 ; 0,1282403 ; 638,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 0000003821421 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,28 ; 4,09 ; 1,128333 ; 0,2298968 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 0000003821421 ; 3286010070302 ; 250ML DCH PECHE TH ; 250ML DCH PECHE THE NAT&M ; NATURE MOI ; VITARMONYL ; 2,28 ; 4,09 ; 3,41 ; 0,2 ; 1,000 ; UVC ; 2,28 ; 4,09 ; 1,128333 ; 0,2298968 ; 11,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 0000001525878 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 3,78 ; 6,9 ; 1,97 ; 0,2379227 ; 35,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 0000001525878 ; 3560070883325 ; 250ML CD VANILLE C ; 250ML CD VANILLE CRF SOFT ; CRF SOFT ; ROVAL ; 0,63 ; 1,15 ; 0,96 ; 0,2 ; 6,000 ; UVC ; 3,78 ; 6,9 ; 1,97 ; 0,2379227 ; 35,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 0000002986975 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 3,96 ; 6,44 ; 1,406667 ; 0,1820221 ; 33,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 0000002986975 ; 3560071116569 ; 250ML CD LAIT PECH ; 250ML CD LAIT PECHE CRF S ; CRF SOFT ; ROVAL ; 0,66 ; 1,15 ; 0,96 ; 0,2 ; 6,000 ; UVC ; 3,96 ; 6,44 ; 1,406667 ; 0,1820221 ; 33,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 99000000046068 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,4 ; 4 ; 0,9333333 ; 0,1944444 ; 5,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 99000000046068 ; 3760172445418 ; MOUSSE DOUCHE 150M ; MOUSSE DOUCHE 150ML ARGAN BIO ;  ; PLANETE BLEUE ; 2,4 ; 4 ; 3,33 ; 0,2 ; 1,000 ; UVC ; 2,4 ; 4 ; 0,9333333 ; 0,1944444 ; 5,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 99000000046073 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,82 ; 4,7 ; 1,096667 ; 0,1944444 ; 2,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 99000000046073 ; 3760172445784 ; GEL HYG.INT. 200ML ; GEL HYG.INT. 200ML MIEL GUIM.BIO ;  ; PLANETE BLEUE ; 2,82 ; 4,7 ; 3,92 ; 0,2 ; 1,000 ; UVC ; 2,82 ; 4,7 ; 1,096667 ; 0,1944444 ; 2,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 99000000046074 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,12 ; 5,2 ; 1,213333 ; 0,1944444 ; 9,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 001 ; 99000000046074 ; 3760172445791 ; MOUSS.HUG.INT 150M ; MOUSS.HUG.INT 150ML MIEL GUIM.BIO ;  ; PLANETE BLEUE ; 3,12 ; 5,2 ; 4,33 ; 0,2 ; 1,000 ; UVC ; 3,12 ; 5,2 ; 1,213333 ; 0,1944444 ; 9,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000001141827 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 63,5 ; 59,7 ; -13,75 ; -0,1467636 ; 61,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000001141827 ; 3058326030994 ; 3X300ML DCH COCO ; 3X300ML DCH COCO USHUAIA ; USHUAIA ; L OREAL FRANCE ; 7,97 ; 7,61 ; 6,34 ; 0,2 ; 7,000 ; UVC ; 55,79 ; 51,45 ; -12,915 ; -0,2091837 ; 7,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000001141827 ; 3600551053721 ; 300ML DCHE VANILLE ; 300ML DCHE VANILLE COCO U ; USHUAIA ; L OREAL FRANCE ; 2,57 ; 2,69 ; 2,24 ; 0,2 ; 3,000 ; UVC ; 7,71 ; 8,25 ; -0,835 ; -0,08434343 ; 40,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000001467504 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,25 ; 4,15 ; 1,208333 ; 0,2426372 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000001467504 ; 3141380052818 ; 560ML DCHE HLE MON ; COTTAGE DCHE HLE MONAOI ; COTTAGE ; PANTHER GROUPE ; 2,25 ; 4,15 ; 3,46 ; 0,2 ; 1,000 ; UVC ; 2,25 ; 4,15 ; 1,208333 ; 0,2426372 ; 13,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000003744667 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,74 ; 5,85 ; 2,135 ; 0,3041311 ; 10,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000003744667 ; 3141380059138 ; 750ML DCHE BAIN FL ; 750ML DCHE BAIN FL DORAN ; COTTAGE ; PANTHER GROUPE ; 2,74 ; 5,85 ; 4,88 ; 0,2 ; 1,000 ; UVC ; 2,74 ; 5,85 ; 2,135 ; 0,3041311 ; 10,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000003408459 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,42 ; 9,3 ; 2,33 ; 0,2087814 ; 14,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000003408459 ; 3506770007005 ; LV GEL DCH M 400ML ; LV  G. DCH MONOI 400ML ; LOVEA ; PHOCEENNE COSMETIQUE ; 2,71 ; 4,65 ; 3,88 ; 0,2 ; 2,000 ; UVC ; 5,42 ; 9,3 ; 2,33 ; 0,2087814 ; 14,000 ;  ;  
 01 ; PGC ; 12 ; PARFUMERIE HYGIENE ; 121 ; HYGIENE TOILETTE ; 1211 ; BAINS DOUCHES ; 003 ; DOUCHES BEAUTE ; 002 ; 0000001525876 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 1,89 ; 3,45 ; 0,985 ; 0,2379227 ; 30,000 ;  ;  
